Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-forest-green-64642376.html,4800.0,3119.0,35%,2025-02-02 18:32:43
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-256-go-12-go-ram-gold-65122316.html,5100.0,3400.0,33%,2025-02-02 18:32:43
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-ocean-sunset-65797074.html,3499.0,2319.0,34%,2025-02-02 18:32:43
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-pearl-pink-65797037.html,2999.0,2019.0,33%,2025-02-02 18:32:43
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-ice-blue-64641493.html,3710.4,2319.0,38%,2025-02-02 18:32:43
Samsung,Galaxy M53,256GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-m53-5g-6.7-108-mpx-8gb-ram-256gb-rom-brown-samsung-mpg1395284.html,4999.0,3569.0,29%,2025-02-02 18:32:43
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000mah-aurora-green-65726393.html,1249.0,1039.0,17%,2025-02-02 18:32:43
Samsung,Galaxy S24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-ultra-sm-s928b-titanium-gris-12go-256-go-dynamic-amoled-2x-neuf-64722281.html,17300.0,12399.0,28%,2025-02-02 18:32:43
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-midnight-black-64641483.html,5999.0,4219.0,30%,2025-02-02 18:32:43
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000mah-midnight-black-65550965.html,1345.0,1179.0,12%,2025-02-02 18:32:43
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-128-gb-light-blue-65664243.html,1490.0,1309.0,12%,2025-02-02 18:32:43
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6-go-ram-128-go-rom-sage-green-65704731.html,2324.0,1549.0,33%,2025-02-02 18:32:54
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-bleu-61-blue-a15-ios-mode-action-sos-6gb-ram-siri-garantie-apple-mpg1455779.html,12499.0,7975.0,36%,2025-02-02 18:32:54
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-13-128gb-vert-61-green-5g-a15-ios-mode-cinematique-4gb-ram-garantie-1an-apple-mpg1455781.html,9999.0,6975.0,30%,2025-02-02 18:32:54
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-6.78-256-go-16-go-ram-gold-65122314.html,4200.0,2800.0,33%,2025-02-02 18:32:54
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12-go-ram-512-go-rom-moonlight-white-64641479.html,6999.0,4719.0,33%,2025-02-02 18:32:54
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-violet-65761563.html,5900.0,3869.0,34%,2025-02-02 18:32:54
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-bleu-65453423.html,2280.0,N/A,Aucune,2025-02-02 18:32:54
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-sandy-gold-65759990.html,2600.0,1739.0,33%,2025-02-02 18:32:54
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-awesome-lilac-64936787.html,5749.0,N/A,Aucune,2025-02-02 18:32:54
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-14-pro-6.1-128-go-or-gold-retina-xdr-oled-5g-lte-6-go-ram-remis-a-neuf-64800202.html,11500.0,9099.0,21%,2025-02-02 18:32:54
Samsung,Galaxy S24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-noir-12gb-256gb-6.7-inch-4900mah-new-65681988.html,14899.0,9799.0,34%,2025-02-02 18:32:54
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-phantom-black-64723530.html,12649.0,11119.0,12%,2025-02-02 18:32:54
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-cream-64723543.html,12649.0,11119.0,12%,2025-02-02 18:32:54
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-plus-5g-6.67-8-go-ram-256-go-dimensity-7200-ultra-200-mp-noir-65453418.html,4690.0,4090.0,13%,2025-02-02 18:32:54
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/redmi-12-amoled-679-8go-128go-mediatek-helio-g88-50mp-noir-xiaomi-mpg1441855.html,1890.0,N/A,Aucune,2025-02-02 18:32:54
XIAOMI,Redmi 12,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-12-amoled-679-8go-128go-mediatek-helio-g88-50mp-silver-xiaomi-mpg1400123.html,1890.0,N/A,Aucune,2025-02-02 18:32:54
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-noir-65453421.html,1980.0,N/A,Aucune,2025-02-02 18:32:54
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-mediatek-g99-ultra-200-mp-violet-65121471.html,3400.0,N/A,Aucune,2025-02-02 18:32:54
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-blanc-64936788.html,5749.0,N/A,Aucune,2025-02-02 18:32:54
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-minuit-61-midnight-a15-ios-mode-action-sos-6gb-ram-garantie-apple-mpg1408693.html,12499.0,7875.0,37%,2025-02-02 18:32:54
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-jaune-64936789.html,5749.0,N/A,Aucune,2025-02-02 18:32:54
Samsung,Galaxy S24,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-violet-8-go-ram-128-go-ecran-amoled-2x-120hz-6.2-remis-a-neuf-65226386.html,8199.0,6799.0,17%,2025-02-02 18:32:54
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-lumiere-stellaire-61-starlight-a15-ios-mode-action-6gb-ram-sos-apple-mpg1408692.html,12499.0,7875.0,37%,2025-02-02 18:32:54
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-mauve-61-purple-a15-ios-mode-action-sos-6gb-ram-4k-garantie-apple-mpg1413272.html,12499.0,7975.0,36%,2025-02-02 18:32:54
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-256-go-12-go-ram-noir-65573321.html,4190.0,3900.0,7%,2025-02-02 18:32:54
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-61-128-go-4-go-ram-bleu-43386504.html,9999.0,7575.0,24%,2025-02-02 18:32:54
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-11s-6.5-6-go-ram-128-go-rom-mediatek-helio-g96-108-mp-16-mp-gris-56763825.html,2150.0,N/A,Aucune,2025-02-02 18:32:54
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-6-go-ram-128-go-rom-mint-green-64641491.html,2999.0,1999.0,33%,2025-02-02 18:32:54
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-plus-67-128-go-6-go-ram-rose-64124387.html,14000.0,10975.0,22%,2025-02-02 18:32:54
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-128gb-midnight-61-bionic-a15-ios-neuf-65622971.html,9455.0,6899.0,27%,2025-02-02 18:32:54
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-67-512-go-8-go-ram-titane-naturel-64541155.html,21999.0,15499.0,30%,2025-02-02 18:32:54
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-ocean-bleu-65760026.html,2999.0,2019.0,33%,2025-02-02 18:32:54
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-helio-g91-ultra-pearl-pink-65797059.html,2600.0,1739.0,33%,2025-02-02 18:33:04
XIAOMI,Redmi 9C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-9c-6.53-4-go-ram-128-go-rom-android-13-mp-2-mp-2-mp-5-mp-vert-64722278.html,1279.0,1270.0,1%,2025-02-02 18:33:04
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-13-amoled-120hz-6.67-6-go-ram-128-go-rom-snapdragon-685-108-mp-8-mp-noir-xiaomi-mpg1498619.html,2180.0,1990.0,9%,2025-02-02 18:33:04
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-128-go-6-go-ram-vert-64037225.html,13000.0,8475.0,35%,2025-02-02 18:33:04
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-bleu-64720004.html,3999.0,3490.0,13%,2025-02-02 18:33:04
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-cream-64155105.html,11990.0,9199.0,23%,2025-02-02 18:33:04
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-noir-65301414.html,2600.0,1739.0,33%,2025-02-02 18:33:04
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-256-go-6-go-ram-rose-64037192.html,14000.0,11975.0,14%,2025-02-02 18:33:04
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-6.1-512-go-titane-noir-bionic-a17-pro-oled-8-go-ram-new-64037397.html,19999.0,14899.0,26%,2025-02-02 18:33:04
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-6-gb-rom-128-gb-gold-65664031.html,1749.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-lavender-64723529.html,12549.0,12249.0,2%,2025-02-02 18:33:04
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-amoled-120hz-6.67-6-go-ram-128-go-rom-snapdragon-685-108-mp-8-mp-bleu-64613306.html,2250.0,1990.0,12%,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8-gb-ram-256-gb-rom-jaune-65761562.html,5900.0,3869.0,34%,2025-02-02 18:33:04
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-512-go-rom-mint-green-65704771.html,3700.0,2449.0,34%,2025-02-02 18:33:04
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-amoled-8256-gb-octa-core-200mp-5000mah-midnight-black-64684542.html,4679.0,3099.0,34%,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-noir-64939177.html,4999.0,N/A,Aucune,2025-02-02 18:33:04
XIAOMI,Redmi 10C,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.53-4-go-ram-64-go-rom-snapdragon-680-5000-mah-50-mp-nfc-vert-64885379.html,1335.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-cream-64721419.html,10999.0,9799.0,11%,2025-02-02 18:33:04
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-noir-64720002.html,3999.0,3490.0,13%,2025-02-02 18:33:04
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-11-pro-plus-5g-6.67-amoled-fhd-8-go-ram-256-go-rom-108-mp-gris-61409379.html,4890.0,N/A,Aucune,2025-02-02 18:33:04
XIAOMI,Redmi 10C,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.53-4-go-ram-64-go-rom-snapdragon-680-5000-mah-50-mp-nfc-bleu-64885380.html,1335.0,N/A,Aucune,2025-02-02 18:33:04
XIAOMI,Redmi 10A,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10a-6.53-4-go-ram-128-go-rom-android-13-mp-5-mp-bleu-59020269.html,1399.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-violet-64939176.html,4999.0,N/A,Aucune,2025-02-02 18:33:04
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-sandy-gold-65760027.html,2999.0,2039.0,32%,2025-02-02 18:33:04
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-5g-6.67-8-go-ram-256-go-rom-midnight-black-65453419.html,4690.0,4090.0,13%,2025-02-02 18:33:04
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-12-amoled-6.79-8-go-ram-256-go-rom-mediatek-helio-g88-50-mp-bleu-63510072.html,1890.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-jaune-64939178.html,4999.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-lavender-64721415.html,10999.0,9799.0,11%,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-bleu-64939175.html,4999.0,N/A,Aucune,2025-02-02 18:33:04
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-bleu-64939175.html,4999.0,N/A,Aucune,2025-02-02 18:33:08
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-fold-6-7.6-256-go-12-go-ram-rose-neuf-65676823.html,18699.0,15499.0,17%,2025-02-02 18:33:08
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-graphite-64155106.html,11990.0,N/A,Aucune,2025-02-02 18:33:08
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-11-pro-5g-plus-amoled-fhd-de-6678go-256go-108mp-gris-xiaomi-mpg1460077.html,4890.0,N/A,Aucune,2025-02-02 18:33:08
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-128-go-65694666.html,1499.0,1349.0,10%,2025-02-02 18:33:08
XIAOMI,Redmi 10A,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10a-6.53-3-go-ram-64-go-rom-android-13-mp-5-mp-gris-60052282.html,1249.0,N/A,Aucune,2025-02-02 18:33:08
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-67-128-go-6-go-ram-gold-65721221.html,1899.0,1419.0,25%,2025-02-02 18:33:08
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-66-6gb24gb-64gb-4g-lime-green-65321906.html,929.0,860.0,7%,2025-02-02 18:33:08
Samsung,Galaxy A16,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-8gb-256gb-black-65981498.html,2599.0,2289.0,12%,2025-02-02 18:33:08
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-black-65981495.html,1999.0,1689.0,16%,2025-02-02 18:33:08
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-8-go-ram-256-go-noir-65997464.html,2349.0,N/A,Aucune,2025-02-02 18:33:08
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-noir-65997461.html,1999.0,N/A,Aucune,2025-02-02 18:33:08
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-sable-65765761.html,18999.0,15875.0,16%,2025-02-02 18:33:08
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-vert-65997460.html,1999.0,N/A,Aucune,2025-02-02 18:33:08
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-8-go-ram-256-go-vert-65997463.html,2349.0,N/A,Aucune,2025-02-02 18:33:08
Samsung,Galaxy A25,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-5g-6.3-6-go-ram-128-go-rom-50-mp-noir-64765997.html,2830.0,2390.0,16%,2025-02-02 18:33:08
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-ram-64gb-gold-65995063.html,1299.0,1089.0,16%,2025-02-02 18:33:08
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-8-go-ram-256-go-bleu-65997465.html,2349.0,N/A,Aucune,2025-02-02 18:33:08
XIAOMI,Redmi note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-6-go-ram-128-go-bleu-65997462.html,1999.0,N/A,Aucune,2025-02-02 18:33:08
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-noir-65765816.html,18999.0,15675.0,17%,2025-02-02 18:33:08
Samsung,A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a05-6.7-128-go-4-go-ram-black-65760310.html,1650.0,1218.0,26%,2025-02-02 18:33:08
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4-go-ram-128-go-rom-50-mp-4g-lte-bleu-noir-64940000.html,1800.0,N/A,Aucune,2025-02-02 18:33:13
Samsung,Galaxy A16,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-8gb-256gb-gray-65981497.html,2599.0,2289.0,12%,2025-02-02 18:33:13
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-12-go-ram-512-go-black-65989450.html,3949.0,N/A,Aucune,2025-02-02 18:33:13
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-noir-65470483.html,5680.0,4550.0,20%,2025-02-02 18:33:13
Itel,A70,128GB,Jumia,PC Portables,https://www.jumia.ma/itel-a70-8gbram128gb-hd-13mp-6.6-5000mah-type-c-azure-blue-65603623.html,1400.0,999.0,29%,2025-02-02 18:33:13
Samsung,A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-adaptateur-black-65797927.html,1399.0,1199.0,14%,2025-02-02 18:33:13
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-5g-6.5-8-go-ram-256-go-rom-50-mp-12-mp-5-mp-32-mp-noir-chargeur-25w-65754517.html,5500.0,4550.0,17%,2025-02-02 18:33:13
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-66-amoled-120hz-256go-8go-helio-g99-ultra-108mp-black-65998643.html,2599.0,2350.0,10%,2025-02-02 18:33:13
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-noir-65767716.html,11999.0,10275.0,14%,2025-02-02 18:33:18
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-5g-12-go-ram-512-go-bleu-65997466.html,5499.0,N/A,Aucune,2025-02-02 18:33:18
Samsung,Galaxy A35,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-128-go-6-go-ram-black-65772403.html,2899.0,N/A,Aucune,2025-02-02 18:33:18
XIAOMI,Redmi note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-8-go-ram-256-go-bleu-65989454.html,3449.0,N/A,Aucune,2025-02-02 18:33:18
XIAOMI,Redmi note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.67-12-go-ram-512-go-bleu-65989451.html,3949.0,N/A,Aucune,2025-02-02 18:33:18
Samsung,Galaxy A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-4gb-64gb-blue-black-65981501.html,1299.0,1125.0,13%,2025-02-02 18:33:18
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8gb-256gb-helio-g81-ultra-8-core-2.0-ghz-5000-mah-50-mp-bleu-65989143.html,1680.0,N/A,Aucune,2025-02-02 18:33:18
Apple,iPhone 11,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-11-61-128-go-4-go-ram-noir-41611730.html,9299.0,6175.0,34%,2025-02-02 18:33:18
Samsung,A06,64GB,Jumia,PC Portables,https://www.jumia.ma/samsung-a06-6.7-64-go-4-go-ram-helio-g85-5000-mah25w-50mp-black-65723703.html,1299.0,1139.0,12%,2025-02-02 18:33:18
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-5g-6.78-256-go-24-go-ram-12-go-12-go-noir-65655360.html,4300.0,3600.0,16%,2025-02-02 18:33:18
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-14-pro-6.6-256gb-8gb-200mp-helio-g100-ultra-aurora-purple-65983324.html,3699.0,3449.0,7%,2025-02-02 18:33:18
Samsung,Galaxy A16,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-8gb-256gb-light-green-65981496.html,2599.0,2289.0,12%,2025-02-02 18:33:18
Samsung,Galaxy S21,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s21-ultra-5g-6.8-128-go-12-go-ram-noir-new-65805284.html,7989.0,5999.0,25%,2025-02-02 18:33:18
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-8-go-ram-256-go-titane-naturel-ecran-oled-remis-a-neuf-64800197.html,14700.0,11799.0,20%,2025-02-02 18:33:18
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-light-green-65981493.html,1999.0,1689.0,16%,2025-02-02 18:33:18
Samsung,Galaxy A15,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a15-6.6-4-go-ram-128-go-rom-50-mp-4g-lte-bleu-64940002.html,2000.0,1890.0,6%,2025-02-02 18:33:18
Samsung,Galaxy A35,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-128-go-6-go-ram-iceblue-65772408.html,2899.0,N/A,Aucune,2025-02-02 18:33:18
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-8mp-5000mah-moonlight-white-65418735.html,1345.0,1040.0,23%,2025-02-02 18:33:18
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-pro-128gb-titane-bleu-61-bouton-action-a17-pro-8gb-ram-ios-17-siri-apple-mpg1455792.html,17799.0,11375.0,36%,2025-02-02 18:33:18
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-14-pro-max-6.7-128-go-or-gold-new-65872993.html,12875.0,11500.0,11%,2025-02-02 18:33:23
Apple,iPhone 11,64GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-11-61-64-go-4-go-ram-noir-65961414.html,8490.0,5587.0,34%,2025-02-02 18:33:23
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-rose-65767715.html,11999.0,10975.0,9%,2025-02-02 18:33:23
Apple,iPhone 14,6GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-pro-max-512gb-noir-sideral-67-space-black-6gb-ram-ios-dynamic-island-apple-mpg1455784.html,26999.0,15175.0,44%,2025-02-02 18:33:23
Apple,iPhone 16,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-outremer-65767708.html,11999.0,10975.0,9%,2025-02-02 18:33:23
Samsung,Galaxy A16,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a16-4gb-128gb-gray-65981494.html,1999.0,1689.0,16%,2025-02-02 18:33:23
Apple,iPhone 16,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-16-pro-max-69-256-go-8-go-ram-titane-naturel-65765793.html,18999.0,15975.0,16%,2025-02-02 18:33:23
